id,name,description,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,name_modified,fingerprint
381704,Romaine and Pear Salad,,17,18,1912,1917,0.4,0.4,romaine and pear salad,and pear romaine salad
381708,Hodge-Podge Soup,,1,1,1916,1916,0.25,0.25,hodge-podge soup,hodge podge soup
381709,"Cream Soup, St. Germain",,3,3,1915,1916,0.3,0.3,"cream soup, st. germain",cream germain soup st
381727,"Roast Ribs of Beef, au Jus",,1,1,1916,1916,,,"roast ribs of beef, au jus",au beef jus of ribs roast
381749,Niersteiner (Rhine Wine),,2,2,1915,1916,0.15,0.5,niersteiner (rhine wine),niersteiner rhine wine
381759,"Broiled Spanish Mackerel, Maitre d'Hotel",,8,8,1913,1917,0.35,0.65,"broiled spanish mackerel, maitre d'hotel",broiled d hotel mackerel maitre spanish
381789,Filet of sole au vin blanc,,8,8,1916,1918,0.45,0.6,filet of sole au vin blanc,au blanc filet of sole vin
381797,"Porterhouse Steak, Double",,1,1,1916,1916,2,2,"steak, porterhouse (double)",double porterhouse steak
381798,Lobster a la Newburg in Chafing Dish,,3,3,1912,1918,1,1.75,"lobster, à la newburg, in a chafing dish",a chafing dish in la lobster newburg
381799,Half Fried Chicken a la Maryland,,5,5,1912,1918,0.6,0.9,half fried chicken a la maryland,a chicken fried half la maryland
381818,"Scrod, Boston style",,24,24,1912,1916,0.6,0.6,"scrod, boston style",boston scrod style
381859,MARTINI COCKTAIL,,6,11,1906,1916,0,0.4,martini cocktail,cocktail martini
381860,LITTLE NECK CLAMS ON HALF SHELL,,2,2,1916,1921,0,0,little neck clams on half shell,clams half little neck on shell
381864,LETTUCE AND TOMATO SALAD,,8,8,1915,1918,,,"salad, lettuce and tomato",and lettuce salad tomato
381865,NEAPOLITAN ICE CREAM,,9,9,1889,1921,0,0.25,"ice cream, neapolitan",cream ice neapolitan
381910,"Grape  Fruit, whole",,1,1,1916,1916,0.2,0.2,"grape fruit, whole",fruit grape whole
381915,American Vanilla Ice Cream,,7,7,1912,1917,0.09,0.3,american vanilla ice cream,american cream ice vanilla
381926,"Roast Chicken, Stuffed",,2,2,1854,1916,,,"roast chicken, stuffed",chicken roast stuffed
381940,Chicken (half),,157,261,1912,1918,0.1,125,chicken (half),chicken half
381942,"Boiled Halibut, Sauce Hollandaise",,1,1,1916,1916,,,"halibut, boiled, with hollandaise sauce",boiled halibut hollandaise sauce
381946,"Fried Calf's Brains, Tomato Sauce",,1,1,1916,1916,,,"fried calf's brains, tomato sauce",brains calf fried s sauce tomato
381953,Citron Cake,,5,5,1882,1916,,,citron cake,cake citron
381963,Scrambled Eggs ,,2,2,1916,1916,0.15,0.15,"eggs, scrambled",eggs scrambled
381964,[Corned Beef Hash] With Egg,,1,1,1916,1916,0.15,0.15,[corned beef hash] with egg,beef corned egg hash with
381965,Hamburger Steak With Onions,,1,1,1916,1916,0.2,0.2,hamburger steak with onions,hamburger onions steak with
382002,New spinach,,15,16,1914,1917,0.05,0.35,new spinach,new spinach
382040,Crab meat cocktail,,48,48,1912,1918,0.4,0.7,crab meat cocktail,cocktail crab meat
382072,POTATOES CHATEAU,,1,1,1916,1916,,,"potatoes, chateau",chateau potatoes
382073,MIXED SALAD,,2,2,1912,1916,,,"salad, mixed",mixed salad
382115,Head Cheese ,,2,2,1916,1916,0.5,0.5,head cheese,cheese head
382131,Cherry Stones ,,3,3,1916,1918,0.3,0.35,cherry stones,cherry stones
382137,Olives ,,7,7,1886,1916,0.25,0.25,olives,olives
382139,Sardine Egglets ,,1,1,1916,1916,0.5,0.5,sardine egglets,egglets sardine
382145,Croute-au-pot,,82,88,1912,1917,0.25,25,croute-au-pot,au croute pot
382161,"Calf's Head, Vinaigrette",,14,14,1894,1955,0.35,0.6,"calf's head, vinaigrette",calf head s vinaigrette
382168,Grape Fruit Supreme,,3,3,1912,1916,0.4,0.75,grape fruit supreme,fruit grape supreme
382173,Beef per cut,,65,66,1912,1916,0.25,50,beef per cut,beef cut per
382177,Spring Duckling (half),,82,86,1912,1917,1.5,175,spring duckling (half),duckling half spring
382181,Spring Turkey (half),,133,175,1912,1917,1.5,200,"turkey, spring (half)",half spring turkey
382183,Squab Chicken (half),,154,173,1,1917,0.8,85,squab chicken (half),chicken half squab
382184,Mixed salad,,20,22,1905,1978,0.1,0.5,"salad, mixed",mixed salad
382191,Russian Caviar,,74,74,1914,1918,0.5,1.9,russian caviar,caviar russian
382198,Deviled Lobster,,8,8,1912,1943,0.4,1.15,deviled lobster,deviled lobster
382199,Lobster Croquettes,,1,1,1916,1916,0.5,0.5,lobster croquettes,croquettes lobster
382203,"Crab Flakes, au Gratin",,1,1,1916,1916,0.75,0.75,"crab flakes, au gratin",au crab flakes gratin
382213,Glass Half Milk and Cream,,1,1,1916,1916,0.15,0.15,glass half milk and cream,and cream glass half milk
382231,"Half and half, glass",,1,1,1916,1916,0.24,0.24,"half and half, glass",and glass half
382243,Benedictine Punch,,1,1,1916,1916,0.35,0.35,benedictine punch,benedictine punch
382277,Squab Duckling,,128,162,1912,1916,2.25,225,squab duckling,duckling squab
382280,Asparagus Tips ,,1,1,1916,1916,0.4,0.4,asparagus tips,asparagus tips
382297,Baba au Rhum,,66,81,1901,1958,0.1,25,baba au rhum,au baba rhum
382298,"Vermont Turkey, Cranberry Sauce",,7,8,1894,1916,0.55,0.7,"vermont turkey, cranberry sauce",cranberry sauce turkey vermont
382306,Macedoine of Fruit,,65,65,1914,1917,0.75,75,macedoine of fruit,fruit macedoine of
382308,Tutti-Frutti,,63,68,1912,1917,0.35,40,tutti-frutti,frutti tutti
382312,Bread or Rolls and Butter Per Person,,23,23,1915,1917,0.1,10,bread or rolls and butter per person,and bread butter or per person rolls
382328,Onion au Gratin soup,,1,1,1916,1916,0.3,0.3,onion au gratin soup,au gratin onion soup
382332,Chicory salad,,146,150,1899,1918,0.2,0.6,"salad, chicory",chicory salad
382335,Head Lettuce salad,,3,3,1914,1916,0.25,0.35,head lettuce salad,head lettuce salad
382336,Sirloin steak a la Bearnaise,,5,5,1915,1919,0.85,1.5,sirloin steak a la bearnaise,a bearnaise la sirloin steak
382342,Stewed mushrooms,,11,11,1905,1919,0.15,0.5,stewed mushrooms,mushrooms stewed
382346,Lettuce and Tomatoes salad,,2,2,1916,1916,0.25,0.25,lettuce and tomatoes salad,and lettuce salad tomatoes
382361,"Potatoes: Boiled, or Mashed",,1,1,1916,1916,0.2,0.2,"potatoes, mashed or boiled",boiled mashed or potatoes
382363,Half Cream and Half Milk,,2,2,1912,1916,0.05,0.15,half cream and half milk,and cream half milk
382365,Cocoa ,,4,4,1916,1943,0.05,0.25,cocoa,cocoa
382369,Cheese ,,4,4,1914,1929,0.05,0.15,cheese,cheese
382375,Box Stew ,,1,1,1916,1916,0.2,0.2,box stew,box stew
382381,"Squab Chicken, Broiled",,6,6,1916,1918,1.25,1.5,"chicken, squab, broiled",broiled chicken squab
382402,Lamb Chops (3),,4,4,1914,1916,0.4,0.5,lamb chops (3),3 chops lamb
382412,Broiled Tomatoes,,8,8,1894,1917,0.25,0.35,broiled tomatoes,broiled tomatoes
382419,Beef Broth with Barley,,3,3,1916,1917,,,beef broth with barley,barley beef broth with
382442,Gateaux assortis,,38,39,1912,1918,0.2,20,gateaux assortis,assortis gateaux
382453,Gruyere cheese,,108,116,1912,1918,0,0.45,"cheese, gruyère",cheese gruyere
382480,Chicken Soup with Rice,,43,45,1914,1965,0.05,0.15,"soup, chicken with rice",chicken rice soup with
382503,"Bulgarzoon (Scientifically Fermented milk), per bottle",,2,2,1916,1916,0.05,0.05,"bulgarzoon (scientifically fermented milk), per bottle",bottle bulgarzoon fermented milk per scientifically
382518,Fried Egg Sandwich,,43,43,1912,1965,0.07,0.6,"sandwich, fried egg",egg fried sandwich
382563,Large Baked Apple with Cream in Bowl,,4,4,1915,1916,0.15,0.15,large baked apple with cream in bowl,apple baked bowl cream in large with
382615,Half Milk Half Cream,,8,8,1912,1916,0.1,0.1,half milk half cream,cream half milk
382620,Chicken Broiled,,1,1,1898,1898,,,chicken broiled,broiled chicken
382659,"Boiled Salmon, Sauce Hollandaise",,5,6,1914,1918,0.3,0.6,"boiled salmon, sauce hollandaise",boiled hollandaise salmon sauce
382662,Sorbet Au Kirsch.,,1,1,1898,1898,,,sorbet au kirsch.,au kirsch sorbet
382668,"Chicken Broth, Bellevue per cup ",,2,2,1912,1916,0.35,0.35,"chicken broth, bellevue per cup",bellevue broth chicken cup per
382671,Egg Plant,,10,10,1898,1918,0.15,0.4,egg plant,egg plant
382710,[PORTERHOUSE STEAK] double with mushrooms,,1,1,1920,1920,7,7,"steak, porterhouse (double), with mushrooms",double mushrooms porterhouse steak with
382720,Lemon Ice Cream,,15,15,1854,1918,0.25,35,lemon ice cream,cream ice lemon
382771,"Dry Monopole, Red Top ",,1,1,1916,1916,2.75,5.5,"dry monopole, red top",dry monopole red top
382777,crackers,,4,4,1913,1916,,,crackers,crackers
382786,"G.H. Mumm, Selected Brut",,1,1,1916,1916,2.75,2.75,"g.h. mumm, selected brut",brut g h mumm selected
382789,Anchovy Canape,,6,6,1912,1958,0.25,1.75,anchovy canape,anchovy canape
382800,Haricots verts au Beurre,,2,2,1916,1927,,,haricots verts au beurre,au beurre haricots verts
382821,Ice Cream Tortoni,,1,1,1916,1916,,,ice cream tortoni,cream ice tortoni
382825,Graves Superieur,,9,9,1912,1916,0.45,1.5,graves superieur,graves superieur
382863,"Sea Bass, Meuniere",,9,9,1912,1917,0.5,0.9,"sea bass, meuniere",bass meuniere sea
382874,Broiled Gosling (half),,23,23,1914,1916,2,2,broiled gosling (half),broiled gosling half
382875,Broiled Spring Duckling (half),,65,67,1912,1917,1.5,1.75,"duckling, spring, broiled (half)",broiled duckling half spring
382876,Broiled Squab Chicken (half),,73,79,1912,1917,0.8,1,broiled squab chicken (half),broiled chicken half squab
382881,Cafe',,1,1,1916,1916,,,cafe',cafe
382884,"G.H. Mumm & Co., Cordon Rouge",,2,2,1915,1916,,,"g.h. mumm & co., cordon rouge",co cordon g h mumm rouge
382933,Fancy ice cream,,5,5,1913,1916,,,fancy ice cream,cream fancy ice
383047,Oyster Baltimore Broil,,1,1,1916,1916,0.35,0.35,"oysters, broiled, baltimore",baltimore broil oyster
383049,Fancy Oyster Roast,,1,1,1916,1916,0.35,0.35,fancy oyster roast,fancy oyster roast
383054,Raw Saddle Rock Oysters,,2,2,1916,1916,0.3,0.3,raw saddle rock oysters,oysters raw rock saddle
383087,Port Salut Cheese,,67,105,1912,1970,0.2,0.4,port salut cheese,cheese port salut
383096,Fetticus and Beets Salad,,39,55,1912,1917,0.3,0.35,fetticus and beets salad,and beets fetticus salad
383100,GRAPEFRUIT SUPREME,,13,13,1915,1921,0,0.75,grapefruit supreme,grapefruit supreme
383101,Seatag Oysters,,21,21,1916,1918,0.35,0.55,seatag oysters,oysters seatag
383102,Smith's Island Oysters,,27,28,1912,1917,0.35,0.45,smith's island oysters,island oysters s smith
383108,D'Isigny Cheese,,13,15,1916,1917,0.3,0.3,d'isigny cheese,cheese d isigny
383149,Boiled or Mashed Potatoes,,3,3,1916,1917,0.15,0.15,"potatoes, mashed or boiled",boiled mashed or potatoes
383156,"Boiled, or Mashed Potatoes",,1,1,1916,1916,0.2,0.2,"potatoes, mashed or boiled",boiled mashed or potatoes
383157,Hot Mince Pie,,25,26,1891,1973,0.05,1,hot mince pie,hot mince pie
383178,Ham Sandwich ,,2,2,1916,1916,0.05,0.05,"sandwich, ham",ham sandwich
383179,Sliced Chicken Sandwich ,,1,1,1916,1916,0.1,0.1,sliced chicken sandwich,chicken sandwich sliced
383190,Oyster [Cocktail],,1,1,1916,1916,0.3,0.3,oyster [cocktail],cocktail oyster
383192,Lobster [Cocktail],,1,1,1916,1916,0.55,0.55,lobster [cocktail],cocktail lobster
383193,Liver and Bacon ,,1,1,1916,1916,0.25,0.25,liver and bacon,and bacon liver
383195,Crab Meat [Cocktail],,1,1,1916,1916,0.45,0.45,crab meat [cocktail],cocktail crab meat
383196,"Cream soup, St. Germain",,3,3,1915,1916,0.3,0.3,"cream soup, st. germain",cream germain soup st
383197,Queen Olives ,,5,5,1916,1918,0.2,0.25,queen olives,olives queen
383199,Julienne soup,,94,96,1912,1918,0.2,0.5,"soup, julienne",julienne soup
383200,Two Lamb Chops ,,1,1,1916,1916,0.3,0.3,two lamb chops,chops lamb two
383203,Mongol soup,,25,25,1912,1920,0.2,0.5,mongol soup,mongol soup
383204,Vermicelli soup,,30,30,1901,1917,0.15,0.5,"soup, vermicelli",soup vermicelli
383206,Italian Paste soup,,24,24,1912,1916,0.25,0.5,italian paste soup,italian paste soup
383208,Mock Turtle soup,,27,28,1901,1918,0.15,0.35,mock turtle soup,mock soup turtle
383211,Chicken Okra soup,,47,51,1912,1933,0.05,0.5,"soup, chicken okra",chicken okra soup
383212,Onion [Soup] au Gratin,,1,1,1916,1916,0.3,0.3,onion [soup] au gratin,au gratin onion soup
383213,Green Turtle soup,,31,31,1892,1925,0.25,0.6,"soup, green turtle",green soup turtle
383221,Cold Chicken Okra soup,,6,6,1914,1917,0.35,0.4,"soup, chicken okra (cold)",chicken cold okra soup
383226,Corned Beef Hash With Poached Egg,,1,1,1916,1916,0.2,0.2,"corned beef, hash, with poached egg",beef corned egg hash poached with
383252,Clear Green Turtle,,21,21,1912,1918,0.35,0.6,"soup, clear green turtle",clear green turtle
383258,Bermuda Potatoes,,122,220,1896,1918,0.15,25,bermuda potatoes,bermuda potatoes
383273,"Pommery and Greno ""Sec""",,1,1,1916,1916,,,"champagne, pommery and greno  (dry)",and greno pommery sec
383279,SORBET PRUNELLE,,6,6,1912,1916,0.4,0.4,sorbet prunelle,prunelle sorbet
383281,SALADE ESCAROLE,,1,1,1916,1916,,,salade escarole,escarole salade
383286,PALL MALL CIGARETTES,,6,6,1914,1916,0.25,0.25,pall mall cigarettes,cigarettes mall pall
383321,Parisian Luncheon,,11,11,1915,1916,0.5,0.5,parisian luncheon,luncheon parisian
383326,"Potatoes:  Boiled, or Mashed",,1,1,1916,1916,0.2,0.2,"potatoes, mashed or boiled",boiled mashed or potatoes
383335,[Bermuda Potatoes] Boiled,,1,1,1916,1916,0.25,0.25,"potatoes, bermuda, boiled",bermuda boiled potatoes
383350,FRESH STRAWBERRIES,,9,10,1916,1917,0.6,75,fresh strawberries,fresh strawberries
383351,CASABA MELON,,26,32,1916,1918,0.5,50,casaba melon,casaba melon
383363,"Cream [cheese, per person]",,1,1,1916,1916,0.25,0.25,"cream [cheese, per person]",cheese cream per person
383367,"Canadian [cheese, per person]",,2,2,1912,1916,0.2,0.25,"canadian [cheese, per person]",canadian cheese per person
383373,Dandelion [salad],,2,2,1912,1916,0.3,0.4,dandelion [salad],dandelion salad
383374,Monks Beard [salad],,1,1,1916,1916,0.4,0.4,monks beard [salad],beard monks salad
383375,Endive [salad],,3,3,1912,1917,0.4,0.6,endive [salad],endive salad
383378,Fetticus and Beets [salad],,2,2,1912,1916,0.35,0.35,fetticus and beets [salad],and beets fetticus salad
383379,Boiled Rice ,,1,1,1916,1916,0.25,0.25,boiled rice,boiled rice
383381,New Lima Beans ,,2,2,1916,1944,0.4,0.4,new lima beans,beans lima new
383385,Boiled Potatoes (2),,31,33,1,1917,0.15,0.25,boiled potatoes (2),2 boiled potatoes
383398,Demi-Deuil Salad,,7,7,1912,1916,0.4,0.75,demi-deuil salad,demi deuil salad
383410,*Radishes,,2,2,1912,1917,0.25,0.3,*radishes,radishes
383413,Bread or Rolls and Butter (per person),,1,1,1916,1916,0.1,0.1,bread or rolls and butter (per person),and bread butter or per person rolls
383414,"Waldorf-Astoria Coffee, One Pound Can",,5,5,1916,1917,0.5,0.5,"waldorf-astoria coffee, one pound can",astoria can coffee one pound waldorf
383423,Mock Turtle (soup),,1,1,1916,1916,0.3,0.3,mock turtle (soup),mock soup turtle
383424,Green Turtle (soup),,1,1,1916,1916,0.5,0.5,"soup, green turtle",green soup turtle
383427,Puree of Peas (soup),,3,3,1916,1917,0.25,0.35,puree of peas (soup),of peas puree soup
383428,Italian Paste (soup),,3,3,1915,1916,0.25,0.25,italian paste (soup),italian paste soup
383429,"Trout, Saute, Meuniere",,4,4,1915,1916,0.55,0.55,"trout, saute, meuniere",meuniere saute trout
383430,Mongol (soup),,1,1,1916,1916,0.3,0.3,mongol (soup),mongol soup
383431,Red Leg Partridge,,206,334,1912,1917,0.3,350,red leg partridge,leg partridge red
383432,English Pheasant,,195,305,1912,1917,3.5,500,english pheasant,english pheasant
383444,"Trout --- Saute, Meuniere",,1,1,1916,1916,0.55,0.55,"trout --- saute, meuniere",meuniere saute trout
383448,"Sea Bass, Bonnefemme ",,1,1,1916,1916,0.6,0.6,"sea bass, bonnefemme",bass bonnefemme sea
383450,English Mutton Chop,,85,86,1,1939,0.45,1.25,english mutton chop,chop english mutton
383452,*English Sole,,3,3,1915,1916,1.25,1.25,*english sole,english sole
383462,Large Broiled Lobster,,7,7,1914,1918,1.5,1.75,large broiled lobster,broiled large lobster
383463,Whole Broiled Lobster,,6,6,1914,1917,1,1.25,"lobster, broiled (whole)",broiled lobster whole
383465,Plain Lobster Whole,,2,2,1916,1916,1,1,"lobster, plain (whole)",lobster plain whole
383467,Lobster A la Newburg ,,1,1,1916,1916,0.8,0.8,lobster a la newburg,a la lobster newburg
383468,Lobster A la Newburg in Chafing Dish,,3,3,1914,1916,1,1,"lobster, à la newburg, in a chafing dish",a chafing dish in la lobster newburg
383496,Seatag oysters,,32,35,1916,1918,0,0.55,seatag oysters,oysters seatag
383506,Devilled Stuffed Lobster,,32,38,1912,1917,0.65,0.75,devilled stuffed lobster,devilled lobster stuffed
383510,French Asparagus,,90,95,1900,1917,0.2,75,french asparagus,asparagus french
383513,Fresh Fruit (salad),,1,1,1916,1916,0.4,0.4,fresh fruit (salad),fresh fruit salad
383514,Celery (salad),,1,1,1916,1916,0.35,0.35,"salad, celery",celery salad
383516,Tomato (salad),,4,4,1916,1918,0.2,0.45,"salad, tomato",salad tomato
383517,Chicken (salad),,7,7,1916,1918,0.5,1.5,"salad, chicken",chicken salad
383519,Gorgonzola (cheese),,2,2,1916,1917,0.3,0.45,"cheese, gorgonzola",cheese gorgonzola
383520,Port Salut (cheese),,1,1,1916,1916,0.3,0.3,port salut (cheese),cheese port salut
383521,Stilton (cheese),,2,2,1916,1918,0.3,0.4,"cheese, stilton",cheese stilton
383522,Roquefort (cheese),,7,7,1916,1918,0.3,0.45,"cheese, roquefort",cheese roquefort
383523,Gruyere (cheese),,3,3,1916,1918,0.3,0.45,"cheese, gruyère",cheese gruyere
383524,Edam (cheese),,1,1,1916,1916,0.3,0.3,"cheese, edam",cheese edam
383525,Liederkranz (cheese),,1,1,1916,1916,0.3,0.3,liederkranz (cheese),cheese liederkranz
383534,"Chicken Broth, Bellevue, per cup",,17,19,1915,1917,0,35,"chicken broth, bellevue, per cup",bellevue broth chicken cup per
383535,Chicken Okra (soup),,3,3,1916,1917,0.35,0.4,"soup, chicken okra",chicken okra soup
383540,"Roast Beef, per cut",,25,32,1912,1917,0.5,0.8,"roast beef, per cut",beef cut per roast
383548,Melba Toast,,5,5,1915,1965,,,melba toast,melba toast
383572,"Tea, Iced",,5,5,1917,1974,,,"tea, iced",iced tea
383627,"Finnan Haddie, steamed",,2,2,1916,1916,0.35,0.35,"finnan haddie, steamed",finnan haddie steamed
383628,"Finnan Haddie, broiled",,2,2,1916,1916,0.35,0.35,"finnan haddie, broiled",broiled finnan haddie
383632,Salt Mackerel,,60,61,1,1949,0.25,50,salt mackerel,mackerel salt
383635,[Broiled] Spring Turkey (half) ,,1,1,1916,1916,1.75,1.75,"turkey, spring, broiled (half)",broiled half spring turkey
383636,[Broiled]  Guinea Hen (half),,1,1,1916,1916,1,1,"guinea hen, broiled (half)",broiled guinea half hen
383637,[Broiled]  Capon (half),,1,1,1916,1916,2,2,[broiled] capon (half),broiled capon half
383639,[Broiled] Chicken (half),,1,1,1916,1916,1,1,"chicken, broiled (half)",broiled chicken half
383640,[Broiled]  Squab ,,1,1,1916,1916,1,1,"squab, broiled",broiled squab
383641,[Broiled]  Hamburg Chicken,,1,1,1916,1916,1.25,1.25,[broiled] hamburg chicken,broiled chicken hamburg
383642,[Broiled] Squab Duckling,,1,1,1916,1916,2.25,2.25,[broiled] squab duckling,broiled duckling squab
383643,[Broiled]  Squab Chicken (half),,1,1,1916,1916,0.8,0.8,[broiled] squab chicken (half),broiled chicken half squab
383644,[Broiled]  Spring Duckling (half),,1,1,1916,1916,1.5,1.5,"duckling, spring, broiled (half)",broiled duckling half spring
383651,Tutti-Frutti Ice Cream,,30,30,1912,1918,0.3,0.45,tutti-frutti ice cream,cream frutti ice tutti
383687,Extra Porterhouse,,8,8,1914,1917,1.5,3.5,extra porterhouse,extra porterhouse
383690,Club Steak ,,1,1,1916,1916,1.25,1.25,club steak,club steak
383702,"Sea Bass, Bonnefemme",,11,11,1912,1917,0.5,0.7,"sea bass, bonnefemme",bass bonnefemme sea
383725,Monks Beard salad,,9,10,1912,1916,0.4,0.4,monks beard salad,beard monks salad
383726,Fetticus and Beets salad,,19,22,1912,1917,0.35,0.35,fetticus and beets salad,and beets fetticus salad
383727,Escarole salad,,155,166,1899,1965,0.2,0.6,"salad, escarole",escarole salad
383728,Fresh Fruit salad,,32,34,1914,1958,0.4,0.5,fresh fruit salad,fresh fruit salad
383729,Dandelion salad,,34,35,1901,1928,0.3,0.4,dandelion salad,dandelion salad
383730,Endive salad,,162,166,1912,1928,0,35,endive salad,endive salad
383731,Spring Lamb ,,6,6,1915,1917,0.65,0.8,spring lamb,lamb spring
383737,Mixed [ice cream],,1,1,1916,1916,0.35,0.35,mixed [ice cream],cream ice mixed
383738,Julienne [soup],,4,4,1916,1917,0.25,0.4,"soup, julienne",julienne soup
383739,Pea [soup],,2,2,1916,1917,0.25,0.35,pea [soup],pea soup
383740,Italian Paste [soup],,2,2,1914,1916,0.25,0.25,italian paste [soup],italian paste soup
383741,Chicken Okra [soup],,4,4,1912,1917,0.3,0.4,"soup, chicken okra",chicken okra soup
383742,"Chicken Okra [soup, cold]",,1,1,1916,1916,0.35,0.35,"soup, chicken okra (cold)",chicken cold okra soup
383743,"""Parisian Luncheon"" ",,2,2,1915,1916,0.5,0.5,parisian luncheon,luncheon parisian
383748,"Trout Saute, Meuniere",,13,14,1912,1916,0.45,0.65,"trout saute, meuniere",meuniere saute trout
383753,Half Planked Whitefish,,4,4,1914,1916,1,1,half planked whitefish,half planked whitefish
383763,Clams: Little Neck,,4,4,1914,1959,0.3,0.3,"clams, little neck",clams little neck
383776,"Canadian cheese, per person",,8,8,1912,1917,0.2,0.3,"canadian cheese, per person",canadian cheese per person
383787,"Cream cheese, per person",,4,4,1912,1917,0.2,0.3,"cream cheese, per person",cheese cream per person
383790,Russian Salad,,5,5,1905,1949,0.75,0.9,"salad, russian",russian salad
383792,Stuffed Figs and Dates,,160,242,1912,1916,0.3,30,stuffed figs and dates,and dates figs stuffed
383795,Apollinaris mineral water,,48,48,1912,1918,0.14,0.7,apollinaris mineral water,apollinaris mineral water
383797,Gorgonzola cheese,,36,41,1899,1920,0.15,0.6,"cheese, gorgonzola",cheese gorgonzola
383799,Port Salut cheese,,47,53,1906,1981,0.2,0.4,port salut cheese,cheese port salut
383800,Stilton cheese,,63,65,1884,1918,0,0.45,"cheese, stilton",cheese stilton
383801,Canadian cheese,,83,96,1900,1921,0.2,0.5,canadian cheese,canadian cheese
383802,Swiss Cream cheese,,26,32,1914,1916,0.2,0.25,swiss cream cheese,cheese cream swiss
383803,Cottage cheese,,63,74,1914,1917,0.2,40,cottage cheese,cheese cottage
383808,Rolls and Butter Per Person,,19,19,1915,1917,0.1,0.1,rolls and butter per person,and butter per person rolls
383819,Dutch Cheese,,64,113,1914,1959,0.2,0.25,dutch cheese,cheese dutch
383822,Bananas ,,4,4,1917,1959,0.2,0.2,bananas,bananas
383829,Puree of tomatoes Soup,,3,3,1918,1920,0.25,0.4,puree of tomatoes soup,of puree soup tomatoes
383830,Mongole Soup,,32,32,1901,1920,0.25,0.45,mongole soup,mongole soup
383831,Puree of split peas Soup,,2,2,1920,1920,0.4,0.4,puree of split peas soup,of peas puree soup split
383836,Crab flake Salad,,2,2,1920,1920,1.4,1.4,crab flake salad,crab flake salad
383837,Alligator pear Salad,,3,3,1917,1920,0.85,0.85,alligator pear salad,alligator pear salad
383839,Fresh vegetable Salad,,2,2,1920,1920,0.75,0.75,fresh vegetable salad,fresh salad vegetable
383841,Lettuce and tomato Salad,,5,5,1917,1920,0.55,0.6,"salad, lettuce and tomato",and lettuce salad tomato
383842,Coffee ice cream,,150,153,1914,1998,0.1,3.25,"ice cream, coffee ",coffee cream ice
383843,Chocolate eclairs,,23,23,1894,1920,0.05,0.25,chocolate eclairs,chocolate eclairs
383844,Coffee eclairs,,19,19,1917,1920,0.15,0.2,coffee eclairs,coffee eclairs
383845,Vanilla eclairs,,19,19,1894,1920,0.15,0.2,vanilla eclairs,eclairs vanilla
383846,Orange water ice,,62,62,1912,1933,0.25,0.4,orange water ice,ice orange water
383849,Nesselrode pudding ,,1,1,1920,1920,0.6,0.6,nesselrode pudding,nesselrode pudding
383856,"Bread and butter, per person",,13,13,1917,1920,0.1,0.15,"bread and butter, per person",and bread butter per person
383857,"Rolls and butter, per person",,10,10,1917,1920,0.1,0.15,"rolls and butter, per person",and butter per person rolls
383905,St. Germain Soup,,3,4,1918,1933,0.4,0.45,"soup, st. germain",germain soup st
383910,"Roast Chicken, Apple Sauce",,2,2,1913,1916,0.5,0.5,"roast chicken, apple sauce",apple chicken roast sauce
383917,"Fresh Mushrooms, Broiled",,7,7,1916,1917,0.4,1,"fresh mushrooms, broiled",broiled fresh mushrooms
383922,Hashed Potatoes,,4,4,1914,1918,0.1,0.1,hashed potatoes,hashed potatoes
383923,O'Brien Potatoes,,3,3,1914,1918,0.15,0.3,"potatoes, o'brien ",brien o potatoes
383924,Cold Turkey,,24,24,1900,1918,0.5,1.5,"turkey, cold",cold turkey
383927,"Lettuce, Plain",,4,4,1914,1916,0.2,0.3,"lettuce, plain",lettuce plain
383932,"Pigs Feet, Broiled",,3,3,1914,1916,0.35,0.35,"pig's feet, broiled",broiled feet pigs
383939,"Coffee, Cup",,5,5,1914,1949,0.05,0.15,"coffee, cup",coffee cup
383940,"Chocolate, per Cup",,8,8,1914,1919,0.1,0.2,"chocolate, per cup",chocolate cup per
383941,"Chocolate, per Pot",,4,4,1914,1918,0.2,0.3,"chocolate, per pot",chocolate per pot
383947,"Tea, Large Pot",,1,1,1916,1916,0.25,0.25,"tea, large pot",large pot tea
383951,Poached Eggs on Toast (3),,1,1,1916,1916,0.35,0.35,"eggs, poached, on toast (3)",3 eggs on poached toast
383958,G.H. Mumm's Ex. Dry Champagne,,1,1,1916,1916,3,5,g.h. mumm's ex. dry champagne,champagne dry ex g h mumm s
383964,Medoc Claret,,7,7,1916,1918,0,5,medoc claret,claret medoc
383966,"St. Julien, Barton & Guestier Claret",,4,4,1916,1918,0.75,1.75,"claret, st. julien, barton & guestier",barton claret guestier julien st
383969,Grape Fruit (whole),,2,2,1916,1916,0.25,0.25,grape fruit (whole),fruit grape whole
383974,Omelette au Rhum,,11,12,1907,1916,0.4,0.75,omelette au rhum,au omelette rhum
383976,Hochheimer Rhine Wine,,8,8,1914,1918,0.6,13.75,hochheimer rhine wine,hochheimer rhine wine
383978,Liebfraumilch Rhine Wine,,12,12,1914,1918,1,2.75,liebfraumilch rhine wine,liebfraumilch rhine wine
384006,White Chablis ,,1,1,1916,1916,0.75,1.5,"wine, chablis (white)",chablis white
384019,Martell*** Brandy,,4,4,1914,1916,0.15,2.25,martell*** brandy,brandy martell
